X,Y,Z,Intensity,Vx,Vy,Vz
7.78599238805065,0.443004710478804,-0.060902650956433,11.403669390822,-67.4631550561136,0,0
15.3940932897982,-0.56922547294481,0.16074868543745,11.403669390822,47.2122902744207,0,0
15.2556310933889,1.38635587078842,0.217056215264899,11.403669390822,60.9271138286908,0,0
18.4775592797112,-0.839638842819885,0.0740105745210362,54.8321857907716,-4.83542645169964,0,0
18.4768823935864,-0.837091718827885,0.325249244450483,54.8321857907716,-4.83626534112242,0,0
18.5171675105788,-0.981467958225803,0.116255424759255,54.8321857907716,-4.78841914988815,0,0
18.422245506541,-1.05061203379431,0.445033121038368,57.8424857474114,-4.76408214265997,0,0
18.7585215792627,-0.859346204599415,0.0331318356591616,54.8321857907716,-4.83294952788207,0,0
18.4267350102975,-1.32619428606874,0.154330556281291,54.8321857907716,-4.65689947759572,0,0
18.4585801168011,-1.26570623073097,0.402350964033627,54.8321857907716,-4.662288895814,0,0
18.8623002948853,-0.885139985098851,0.416060074194616,54.8321857907716,-4.83851274938162,0,0
19.2856182880211,-0.887085016326442,0.0136701827416561,54.8321857907716,-4.83187303979684,0,0
19.3571383074496,-0.793697397296396,0.452388003904966,54.8321857907716,-4.86064331015852,0,0
19.7959109646793,-0.947604480802399,0.024770560246264,54.8321857907716,-4.871126681014,0,0
19.8480650139769,-0.929779079242907,0.40597864584831,54.8321857907716,-4.86434531075877,0,0
20.366649640813,-0.892783991260201,0.214814429690016,57.8424857474114,-4.84686059653218,0,0
20.779555550311,-0.95073839449073,0.467758537674084,54.8321857907716,-4.90133192385077,0,0
20.83452084252,-0.960482222438381,0.0538509583963206,54.8321857907716,-4.88147241666938,0,0
21.3504856669231,-0.980159761933991,0.151938324791112,54.8321857907716,-4.92801971949444,0,0
21.3669396520657,-0.893014391907291,0.416399668089722,54.8321857907716,-4.90636151929349,0,0
21.8547078416423,-0.968884564465965,0.205214115060584,57.8424857474114,-4.90147124528936,0,0
22.296805056733,-1.01816590484273,0.497852724921273,54.8321857907716,-4.90087630580677,0,0
22.3647452588078,-0.996387026733878,0.0852167342725529,54.8321857907716,-4.89606719151285,0,0
22.6931033423896,-0.519493634832319,0.786071834371902,11.403669390822,-97.8636930349578,0,0
22.8311077560552,-1.06105503957928,0.431887760406888,54.8321857907716,-4.89978392692837,0,0
22.8584607655086,-1.059841616535,0.0382628809871174,54.8321857907716,-4.90249873616661,0,0
62.731492137425,-13.3244597663321,-8.23034231700809,11.403669390822,-69.504938286135,0,0
58.381437573263,24.6837084660393,0.310924301426866,11.403669390822,-12.3104127577578,0,0
39.4391463510231,-44.0971634728371,-11.6656472579785,11.403669390822,3.77542165143601,0,0
82.1000517688259,46.4965114275305,8.08773925932355,11.403669390822,37.0506558052181,0,0
32.2272962092387,-67.1933864644097,5.95526564549653,11.403669390822,38.8789461986506,0,0
