X,Y,Z,Intensity,Vx,Vy,Vz
5.37792092892124,0.136995285616719,-0.0136745978434751,11.403669390822,-11.9068001572743,0,0
12.295322930656,-0.224874423952493,-0.236911105246295,11.403669390822,-72.4093120412944,0,0
17.2760993746387,0.620522170208402,0.219650348074587,11.403669390822,-96.231408299755,0,0
18.4808374232351,-0.826299127057401,0.0678829769517457,54.8321857907716,-4.85043121083727,0,0
18.4761247217503,-0.941951854482494,0.0726387590335585,54.8321857907716,-4.80937910781695,0,0
18.4385033142701,-0.977535011680065,0.420319217570909,59.6033983379683,-4.78060203639668,0,0
18.5010517659755,-1.27862700510804,0.0415406139617312,54.8321857907716,-4.68534679188217,0,0
18.4942565456838,-1.24466401145615,0.386213277204497,54.8321857907716,-4.69768750074272,0,0
18.8204731775959,-0.873553587294176,0.0490887896852259,54.8321857907716,-4.82005267110217,0,0
18.813964471544,-0.879210327906999,0.449676807377042,54.8321857907716,-4.85568436459922,0,0
19.2929603740467,-0.854498195335213,0.0358844484893015,54.8321857907716,-4.87572139311752,0,0
19.3559599552021,-0.821870270921433,0.38693182027077,54.8321857907716,-4.83818370460659,0,0
19.8387236389486,-0.888416089591961,0.0887832485965082,54.8321857907716,-4.87717966161794,0,0
19.8297952150759,-0.89702377940346,0.474787084115713,54.8321857907716,-4.82045534380512,0,0
20.3970613245417,-0.846073587190578,0.0350343211673009,54.8321857907716,-4.9182761748606,0,0
20.364514806614,-0.864668902344451,0.411104027663132,54.8321857907716,-4.82554443536351,0,0
20.7967068989808,-0.936579508936295,0.519478600647082,54.8321857907716,-4.85399588477922,0,0
20.8520261926461,-0.958220311783986,0.0757206441843561,54.8321857907716,-4.90869693705374,0,0
21.313662163576,-0.977542966839079,0.205598666121641,57.8424857474114,-4.90134370018538,0,0
21.836532072354,-0.968209349300211,0.397407121949709,54.8321857907716,-4.91264861185604,0,0
21.8930676037712,-0.938667462276253,0.0886133906014857,54.8321857907716,-4.89499401775472,0,0
22.3034792945664,-1.08753354707496,0.506570632724271,54.8321857907716,-4.86088209226562,0,0
22.3525369239476,-1.09299656208507,0.0972615015020328,54.8321857907716,-4.90965816532859,0,0
22.8254646275887,-1.04637080790551,0.074468587240275,54.8321857907716,-4.94214038511357,0,0
22.8496452548928,-0.999195570843301,0.509144232416317,54.8321857907716,-4.86888129764441,0,0
21.2286927709613,3.11274396343687,1.28231882614953,11.403669390822,-14.3864067200336,0,0
39.4431310928137,68.3929018745014,17.3882500438644,11.403669390822,-9.33476585838913,0,0
