X,Y,Z,Intensity,Vx,Vy,Vz
7.22396911708247,0.131041713545893,-0.0510822851657751,11.403669390822,60.8283197300048,0,0
24.8077393214336,3.20027897225646,1.37021572484104,11.403669390822,77.4743690024897,0,0
28.8192571369798,-7.85971040458173,-0.829802965896313,11.403669390822,69.7588198951251,0,0
34.4864167928455,-1.96787517046815,-0.0181059268642163,42.9938791195872,-4.95554755969837,0,0
34.59237366054,-1.69114284644382,0.254139185528933,46.004179076227,-4.95671752274213,0,0
35.276228372615,-1.73666497381664,-0.206485822563649,42.9938791195872,-4.98607516006817,0,0
35.877296146186,-1.46951468496113,0.507142577972762,42.9938791195872,-4.91544028877151,0,0
36.3352784080075,-1.50554385528577,0.246186532851237,42.9938791195872,-4.99065339876984,0,0
37.0713335723982,-1.6802627451886,0.16142810525393,46.004179076227,-4.98336633745683,0,0
37.8003467062568,-1.55051951490736,0.425264143165033,42.9938791195872,-4.95659565218644,0,0
38.3147164142987,-1.94273126212228,0.416658026341781,42.9938791195872,-4.97746126548071,0,0
38.8128570878105,-1.57738651723542,1.11820648012441,42.9938791195872,-4.92626001231202,0,0
43.057823004581,4.23346906341764,-1.82418655569877,11.403669390822,13.486908564193,0,0
57.1133646608111,-2.22542412918867,-0.484905825494642,11.403669390822,20.3133386994239,0,0
37.0739193846919,27.9674027764732,-6.42248573624016,11.403669390822,42.8910827421627,0,0
48.4881631869645,-30.3787865536225,-0.357259823542376,11.403669390822,68.3381916325112,0,0
69.7154610044697,-35.3647709874726,8.67866753263456,11.403669390822,38.9447614232285,0,0
49.8335712016826,-62.5378027233251,-19.0303955042442,11.403669390822,-57.2141314867577,0,0
