X,Y,Z,Intensity,Vx,Vy,Vz
6.82736029674371,0.0237000774254719,0.0824722842160857,11.403669390822,-29.8918545220748,0,0
12.7589352836997,0.774626683216996,0.113524560173812,11.403669390822,50.0064807787867,0,0
18.4523001896261,-0.811153383504977,0.0355768747362392,54.8321857907716,-4.84574311991076,0,0
18.4688799693962,-0.810747159374172,0.373614172819679,54.8321857907716,-4.83652771285284,0,0
18.4644971300924,-0.96822308812291,0.0525469760697373,54.8321857907716,-4.76628928868392,0,0
18.4688708859479,-0.922789704957658,0.38718442150395,54.8321857907716,-4.82785312884363,0,0
18.4988529432644,-1.12635784958799,0.463169238598404,54.8321857907716,-4.69439452257865,0,0
18.4473919437677,-1.28674453998793,0.183730854449349,54.8321857907716,-4.65210027574814,0,0
18.4685780915501,-1.30671999630568,0.370865570301352,54.8321857907716,-4.64546446053835,0,0
18.8502976888,-0.875441248210616,0.0769956355489234,54.8321857907716,-4.83527304919655,0,0
18.887313191292,-0.8552589295294,0.373616406114493,54.8321857907716,-4.81598938942222,0,0
19.3445182088577,-0.802726498672241,0.0334380395422301,54.8321857907716,-4.89664092168682,0,0
19.3411333311336,-0.852139293119456,0.388213824770968,54.8321857907716,-4.85512576163204,0,0
19.8585106988005,-0.878035998704285,0.0927212590543811,54.8321857907716,-4.91411142297396,0,0
19.8528119269135,-0.85378155205005,0.487450321993631,54.8321857907716,-4.87405595312662,0,0
20.2977001131536,-0.908194931629982,-0.0235032112281618,54.8321857907716,-4.86808588429896,0,0
20.3432806331081,-0.919157399362686,0.336017898565106,54.8321857907716,-4.81011404968207,0,0
20.8249695673485,-0.90470692832136,0.104045387431787,54.8321857907716,-4.87395792665755,0,0
20.8075370478949,-0.946610847296276,0.375502548559707,54.8321857907716,-4.90245786323825,0,0
21.3090593136747,-0.997233491906664,0.0419489078912132,54.8321857907716,-4.91240721128233,0,0
21.2960539017914,-0.967230920827455,0.503752328598934,54.8321857907716,-4.86022440854706,0,0
21.8353720992688,-0.989976569505765,0.0250630131552012,54.8321857907716,-4.88802221516365,0,0
21.8225728031938,-1.00707791181972,0.402870096497649,54.8321857907716,-4.89131128706961,0,0
22.344003462118,-0.895536228149071,0.417292759323265,54.8321857907716,-4.91393438154979,0,0
22.3482769536622,-1.00278084574149,-0.0234820513058483,54.8321857907716,-4.93639096478136,0,0
22.8460970072621,-0.999664436652803,0.472921585852808,54.8321857907716,-4.88302915703486,0,0
22.8989970096164,-0.945087726157427,0.10876124923941,54.8321857907716,-4.91429162468654,0,0
30.3542042744797,-11.5391790187474,1.31140064336256,11.403669390822,71.8282863006041,0,0
37.2663205456691,12.1597110361287,0.21073394646822,11.403669390822,38.0102939172289,0,0
59.0292727753045,9.73112415957078,6.04747823954151,11.403669390822,34.7243378974382,0,0
50.8620459661798,-31.4073510247708,2.46351507788388,11.403669390822,48.3416552230988,0,0
65.991979991415,-14.5589908975461,-4.56681523282691,11.403669390822,79.3074130254484,0,0
67.9525593278432,-23.1944817474722,9.33786574175762,11.403669390822,81.3522437031159,0,0
73.6631467804858,-30.0237942484179,11.574571584721,11.403669390822,-18.1503723138416,0,0
30.6068372024015,-55.7863208753797,14.9777574391935,11.403669390822,-59.6885687908409,0,0
73.0114011439862,55.9673711083391,-4.51846058551492,11.403669390822,13.184569292617,0,0
