X,Y,Z,Intensity,Vx,Vy,Vz
8.38528728928536,-0.176692927463247,0.0454817863958205,11.403669390822,-78.7071341879873,0,0
18.4444250757398,-0.811707325603357,0.450969516949877,54.8321857907716,-4.81825134723656,0,0
18.4766886691136,-0.924346093222158,0.032818720795915,57.8424857474114,-4.81796064615055,0,0
18.5219286241132,-0.94135449636706,0.42605504563576,54.8321857907716,-4.78454997014357,0,0
18.4650517419368,-1.13443462785739,0.458846458634461,54.8321857907716,-4.70593522565217,0,0
18.826595156572,-0.790767291393658,0.106060602604635,54.8321857907716,-4.84918560140825,0,0
18.4631172875825,-1.28728084520542,0.0834269843384545,54.8321857907716,-4.6484559722096,0,0
18.452683387111,-1.27031169958426,0.408880064759742,54.8321857907716,-4.63154772712739,0,0
18.8333994233463,-0.87741065438441,0.385089223683457,54.8321857907716,-4.84843621444102,0,0
19.3221930511945,-0.853102641939454,0.0510420913437848,54.8321857907716,-4.912281510893,0,0
19.3090106501868,-0.861467332597813,0.348832327561275,54.8321857907716,-4.89172178531762,0,0
19.7678756342416,-0.956816860557276,0.0817754572032367,54.8321857907716,-4.79469907579292,0,0
19.8676320286131,-0.864743865914709,0.326755240516356,54.8321857907716,-4.86266578634839,0,0
20.2907588788595,-0.899313766055519,-0.00954156301173878,54.8321857907716,-4.9081215905584,0,0
20.3235218311607,-0.931318413994185,0.433662685277281,54.8321857907716,-4.85330586981147,0,0
20.8509084187217,-0.920546854420838,0.0359155210187937,54.8321857907716,-4.91466065488612,0,0
20.808182725091,-0.95009918035472,0.531537789574255,54.8321857907716,-4.85206683407128,0,0
21.2876809182328,-1.00751648727892,0.0543065918036135,54.8321857907716,-4.88369699818431,0,0
21.3314504519422,-0.975444086508674,0.459321172957526,54.8321857907716,-4.85090652424788,0,0
21.7391605712868,-1.06370361558486,0.44819727241292,54.8321857907716,-4.87792445947889,0,0
21.841854216398,-0.976870233829362,-0.00659814473716843,54.8321857907716,-4.91618117965661,0,0
22.268578119287,-1.00230618270082,0.539553574977156,54.8321857907716,-4.89088678181883,0,0
22.3092730575263,-1.0436116987605,0.125649836676089,54.8321857907716,-4.91369983938925,0,0
22.8409036216477,-1.03783581332528,0.085501685604808,54.8321857907716,-4.907230578672,0,0
22.8366654025586,-0.994934579708057,0.468724730263047,54.8321857907716,-4.88540107138208,0,0
21.4403352388851,-3.54690684327822,1.20145903054963,11.403669390822,-44.1868029918242,0,0
37.7501343283618,5.53061969973813,2.38468098315293,11.403669390822,-68.826829098602,0,0
28.9549826807007,15.4323030381103,3.52897855569169,11.403669390822,-45.3974595934271,0,0
32.7771447405076,19.7546841307528,-1.68249822429734,11.403669390822,21.7751294202482,0,0
48.869712564329,22.0663720123347,3.7108495237085,11.403669390822,-89.4207190020269,0,0
65.2476006439581,-7.35497208754682,2.86528320167872,11.403669390822,79.1415204704165,0,0
66.9151147430516,8.91333484376956,12.3357255276039,11.403669390822,92.0104716798469,0,0
81.1030919882957,6.6060666307456,18.7251875024825,11.403669390822,69.1390549499619,0,0
